Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
0,24,1,114,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,23,6,1,1,8,18,0.0,0.0731707,6,0,0,9,0.0731707,6,1,1,0,0,1,76,91,5,1,5,1,10,0,8,0,18,47,0,12,0,76,91,5,1,5,1,10,0,8,0,18,47,0,12,0,7.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,8.0,162.0,25.0,6.23077,172.0,59.0,6.61538,-10.0,21.0,-0.384615,291.0,112.474,6.0,2.0,1.0,5.0,45.0,0.0,5.0,0.0,72.0,10.0,18.0,0.0,0.0,5.0,8.0,39.0,22.0,10.7589,0.0184794,0.0150757,0.251687,0.00139113
0,26,1,379,2,0.0,0,0,0,0.0,0.0,0,0,2,5,4,152,33,1,1,39,61,0.166667,0.173653,58,7,2,10,0.173653,58,2,2,0,0,1,276,354,69,3,1,0,22,0,11,0,65,231,61,33,0,276,354,69,3,1,0,22,0,11,0,65,231,61,33,0,12.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,38.0,3.0,0.0,8.0,436.0,124.0,11.4737,248.0,50.0,6.52632,188.0,106.0,4.94737,248.571,71.0465,11.0,2.0,1.0,11.0,66.0,0.0,1.0,68.0,222.0,12.0,33.0,0.0,0.0,0.0,4.0,71.0,87.0,15.1101,0.0715118,0.0222834,0.357444,0.00316702
0,26,1,339,2,0.43612,7,42,8,0.33121,0.353612,104,93,1,3,3,84,14,5,6,23,37,0.333333,0.123333,37,11,3,6,0.123333,37,3,4,0,0,1,263,314,81,9,16,2,14,7,8,0,62,154,59,32,1,263,314,81,9,16,2,14,7,8,0,62,154,59,32,1,15.0,13.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,55.0,4.0,0.0,7.0,792.0,127.0,14.4,845.0,170.0,15.3636,-53.0,124.0,-0.963636,258.143,62.4695,8.0,4.0,3.0,6.0,55.0,0.0,16.0,61.0,154.0,11.0,45.0,0.0,0.0,10.0,6.0,46.0,58.0,21.3849,0.0658474,0.163583,8.44618,0.241107
0,17,1,29,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,6,3,2,2,3,0.0,0.0,0,0,0,2,0.0,0,5,6,0,0,1,10,13,80,10,2,0,1,0,1,0,61,4,53,34,1,10,13,80,10,2,0,1,0,1,0,61,4,53,34,1,3.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,30.0,8.0,0.0,7.0,231.0,120.0,7.7,312.0,120.0,10.4,-81.0,8.0,-2.7,343.0,53.3006,2.0,6.0,2.0,0.0,0.0,0.0,2.0,74.0,7.0,1.0,56.0,0.0,0.0,0.0,1.0,2.0,1.0,7.82832,0.00500094,0.129073,8.08655,0.175569
0,19,1,31,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,6,3,2,2,3,0.0,0.0,0,0,0,2,0.0,0,4,5,0,0,1,10,13,89,9,2,0,1,0,1,0,64,4,62,33,1,10,13,89,9,2,0,1,0,1,0,64,4,62,33,1,4.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,31.0,8.0,0.0,7.0,212.0,105.0,6.83871,280.0,105.0,9.03226,-68.0,8.0,-2.19355,343.0,54.0222,2.0,5.0,2.0,0.0,0.0,0.0,2.0,83.0,7.0,1.0,57.0,0.0,0.0,0.0,1.0,2.0,1.0,8.4491,0.00496796,0.129804,8.10052,0.175583
0,16,1,28,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,5,3,2,2,3,0.0,0.0,0,0,0,2,0.0,0,5,6,0,0,1,10,13,76,10,2,0,1,0,1,0,65,4,53,37,1,10,13,76,10,2,0,1,0,1,0,65,4,53,37,1,5.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,33.0,8.0,0.0,7.0,276.0,150.0,8.36364,364.0,150.0,11.0303,-88.0,15.0,-2.66667,343.0,44.9234,2.0,6.0,2.0,0.0,0.0,0.0,2.0,67.0,7.0,1.0,58.0,0.0,0.0,0.0,1.0,2.0,1.0,5.04743,0.00238946,0.00755549,0.119848,0.00107935
0,24,1,360,2,0.123689,1,12,2,0.0949555,0.111498,32,32,3,10,6,119,42,1,1,41,58,0.166667,0.105919,34,17,1,5,0.105919,34,3,3,0,0,1,287,337,70,3,1,0,17,0,5,0,65,221,61,31,0,287,337,70,3,1,0,17,0,5,0,65,221,61,31,0,24.0,21.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,68.0,6.0,0.0,9.0,503.0,47.0,7.39706,439.0,56.0,6.45588,64.0,40.0,0.941176,248.571,55.9912,20.0,3.0,1.0,20.0,78.0,0.0,1.0,69.0,274.0,13.0,37.0,0.0,0.0,0.0,2.0,89.0,100.0,22.2053,0.032553,0.172122,8.47539,0.258686
0,18,1,125,2,0.155131,1,6,1,0.101852,0.120879,11,11,3,2,1,35,7,6,4,7,17,0.111111,0.141509,15,5,1,8,0.141509,15,4,5,1,1,1,91,108,78,10,7,3,10,0,8,0,60,46,53,33,1,91,108,78,10,7,3,10,0,8,0,60,46,53,33,1,11.0,10.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,41.0,1.0,0.0,6.0,324.0,37.0,7.90244,695.0,254.0,16.9512,-371.0,28.0,-9.04878,258.143,47.142,5.0,5.0,2.0,3.0,36.0,1.0,7.0,67.0,63.0,9.0,47.0,0.0,0.0,0.0,7.0,30.0,29.0,8.96672,0.0123633,0.0247682,0.242697,0.0519956
0,16,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,10,6,1,1,6,11,0.0,0.0,0,0,0,1,0.0,0,3,6,0,0,1,31,34,416,14,1,0,5,0,0,0,491,14,327,57,2,31,34,416,14,1,0,5,0,0,0,491,14,327,57,2,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,98.0,37.0,16.3333,13.0,9.0,2.16667,85.0,37.0,14.1667,142.0,29.0831,1.0,3.0,1.0,0.0,10.0,0.0,1.0,405.0,28.0,5.0,73.0,0.0,0.0,1.0,0.0,13.0,10.0,2.80457,0.0121204,0.0140038,0.0911194,0.0477261
0,23,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,3,7,9,1,4,0.666667,0.571429,16,16,2,1,0.571429,16,2,2,4,4,1,12,26,14,8,1,0,3,0,2,0,31,3,2,29,10,12,26,14,8,1,0,3,0,2,0,31,3,2,29,10,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2857,0.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,2.0,6.0,2.0,36.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
0,25,1,103,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,18,9,30,5,14,19,1.0,0.173333,13,9,1,0,0.173333,13,0,0,1,22,0,62,79,3,0,3,0,5,0,0,0,5,49,0,0,0,62,79,3,0,3,0,5,0,0,0,5,49,0,0,0,4.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,17.0,2.0,0.0,7.0,99.0,22.0,5.82353,62.0,14.0,3.64706,37.0,14.0,2.17647,217.0,62.5815,10.0,1.0,3.0,7.0,10.0,1.0,3.0,0.0,64.0,5.0,8.0,0.0,0.0,3.0,0.0,39.0,18.0,9.52687,0.0176515,0.125977,8.11153,0.153065
0,25,1,84,2,0.0,0,0,0,0.0,0.0,0,0,1,7,7,19,9,3,3,14,18,0.333333,0.186441,11,9,1,2,0.186441,11,3,4,3,4,1,48,60,65,7,0,0,4,0,2,0,52,49,52,26,1,48,60,65,7,0,0,4,0,2,0,52,49,52,26,1,2.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.666667,1.0,1.0,0.333333,49.8571,19.1429,5.0,4.0,0.0,5.0,6.0,3.0,0.0,61.0,49.0,4.0,45.0,0.0,0.0,0.0,2.0,24.0,17.0,2.50899,0.0024698,0.117103,7.95108,0.152675
0,43,1,210,2,0.0,0,0,0,0.0,0.0,0,0,1,5,4,37,20,1,1,26,34,0.142857,0.137725,23,6,1,6,0.137725,23,1,2,0,0,2,144,168,14,0,2,0,8,0,6,0,8,103,12,6,0,144,168,14,0,2,0,8,0,6,0,8,103,12,6,0,10.0,8.0,2.0,1.0,2.0,0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,7.0,237.0,33.0,7.40625,190.0,41.0,5.9375,47.0,28.0,1.46875,291.0,81.135,17.0,1.0,1.0,16.0,15.0,0.0,2.0,12.0,140.0,6.0,11.0,0.0,2.0,2.0,4.0,55.0,31.0,10.3262,0.00804469,0.137865,8.15305,0.198979
0,27,1,446,2,0.251852,21,298,32,0.245238,0.333333,103,101,4,5,5,95,13,31,60,21,39,0.571429,0.27619,116,72,4,3,0.27619,116,2,3,9,19,2,304,420,65,7,11,4,18,3,6,1,48,182,52,24,1,304,420,65,7,11,4,18,3,6,1,48,182,52,24,1,21.0,18.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,34.0,5.0,0.0,7.0,690.0,119.0,20.2941,319.0,84.0,9.38235,371.0,89.0,10.9118,216.0,90.7422,35.0,3.0,25.0,10.0,153.0,9.0,11.0,52.0,306.0,18.0,27.0,2.0,0.0,6.0,6.0,94.0,88.0,17.1181,0.17442,0.0453446,0.456267,0.0985587
0,20,1,101,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,35,19,1,1,7,17,0.0,0.025974,2,0,0,5,0.025974,2,3,3,0,0,1,75,82,69,4,0,1,10,0,4,0,58,53,61,30,0,75,82,69,4,0,1,10,0,4,0,58,53,61,30,0,6.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,29.0,4.0,0.0,8.0,172.0,63.0,5.93103,146.0,75.0,5.03448,26.0,7.0,0.896552,243.0,22.7566,4.0,3.0,1.0,4.0,28.0,0.0,0.0,69.0,65.0,8.0,37.0,0.0,1.0,0.0,2.0,21.0,27.0,11.6607,0.0068817,0.139983,8.19003,0.203522
0,26,1,73,2,0.7,1,7,1,0.583333,0.581395,28,25,1,3,3,11,16,3,1,13,16,0.0,0.14,7,0,0,3,0.14,7,4,5,0,0,1,43,48,72,7,1,0,3,0,2,0,53,26,53,27,1,43,48,72,7,1,0,3,0,2,0,53,26,53,27,1,8.0,7.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,7.0,243.0,47.0,7.14706,245.0,51.0,7.20588,-2.0,19.0,-0.0588235,243.0,26.6238,12.0,5.0,1.0,11.0,3.0,0.0,1.0,67.0,43.0,3.0,47.0,0.0,0.0,1.0,2.0,25.0,11.0,11.3437,0.0095041,0.150272,8.2043,0.242083
0,79,1,2729,2,0.0481659,3,28,6,0.0377216,0.0457247,100,100,3,10,10,695,152,22,39,259,328,0.25,0.158835,409,152,6,18,0.158199,411,1,1,0,0,1,2166,2630,27,7,27,7,69,20,23,1,69,1645,20,23,1,2187,2651,38,15,30,7,73,22,26,1,89,1651,22,39,1,135.0,118.0,9.0,1.0,9.0,1,0.0,1.0,0.0,0.0,381.0,27.0,0.0,9.0,19905.0,1343.0,52.2441,16702.0,1343.0,43.8373,3203.0,240.0,8.40682,367.0,76.8359,102.0,1.0,17.0,90.0,1431.0,0.0,27.0,0.0,1531.0,54.0,9.0,2.0,4.0,24.0,19.0,572.0,419.0,42.2808,0.466001,0.192471,1.31291,0.432691
0,23,1,835,2,0.182262,4,46,9,0.168512,0.188966,137,137,1,10,7,226,49,5,3,87,153,0.5,0.0467422,33,12,2,2,0.0584416,45,2,5,1,1,1,673,761,415,14,4,3,66,0,3,0,486,444,327,57,2,725,813,415,14,4,3,78,0,15,0,1464,464,327,1035,2,36.0,33.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,109.0,15.0,0.0,8.0,2519.0,442.0,23.1101,1822.0,290.0,16.7156,697.0,213.0,6.3945,367.0,155.613,14.0,2.0,1.0,13.0,2080.0,1.0,4.0,402.0,681.0,65.0,8.0,1.0,0.0,3.0,2.0,237.0,223.0,17.5678,0.349033,0.158754,8.34992,0.249095
0,26,1,208,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,45,9,17,36,8,18,0.125,0.202247,36,17,1,7,0.198895,36,0,0,0,0,0,142,180,8,0,8,0,10,1,7,0,10,111,1,7,0,145,183,8,0,8,0,11,1,8,0,11,112,1,8,0,9.0,8.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,46.0,5.0,0.0,7.0,480.0,224.0,10.4348,826.0,320.0,17.9565,-346.0,16.0,-7.52174,279.571,48.9,20.0,1.0,13.0,7.0,36.0,0.0,8.0,0.0,149.0,9.0,8.0,2.0,0.0,6.0,6.0,54.0,37.0,9.33444,0.00974873,0.0144432,0.223337,0.00263537
0,31,1,269,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,61,22,1,2,7,27,0.0588235,0.0809717,20,17,1,16,0.0809717,20,1,1,0,0,1,227,239,16,2,16,2,20,0,16,0,259,125,0,255,0,227,239,16,2,16,2,20,0,16,0,259,125,0,255,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2857,0.0,6.0,2.0,0.0,6.0,21.0,0.0,16.0,0.0,142.0,7.0,11.0,7.0,2.0,9.0,3.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0
0,27,1,779,2,0.0323022,1,12,2,0.0265604,0.0332226,20,20,3,7,7,253,51,1,1,89,117,0.166667,0.173077,126,39,2,10,0.173077,126,2,2,0,0,1,602,753,72,3,4,0,28,1,11,0,71,479,62,33,0,602,753,72,3,4,0,28,1,11,0,71,479,62,33,0,57.0,52.0,6.0,1.0,4.0,1,0.0,0.0,0.0,0.0,107.0,10.0,0.0,9.0,1707.0,139.0,15.9533,863.0,70.0,8.06542,844.0,119.0,7.88785,248.571,94.0384,26.0,2.0,1.0,26.0,190.0,0.0,4.0,68.0,526.0,20.0,33.0,1.0,4.0,1.0,5.0,176.0,175.0,33.9297,0.236619,0.199192,8.78156,0.294428
0,22,1,394,2,0.475575,9,58,11,0.345845,0.373771,129,114,1,3,3,91,15,8,7,21,36,0.333333,0.140449,50,16,3,6,0.140449,50,3,4,1,1,1,306,373,87,9,22,2,15,10,8,0,63,170,62,32,1,306,373,87,9,22,2,15,10,8,0,63,170,62,32,1,23.0,21.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,81.0,7.0,0.0,8.0,1723.0,380.0,21.2716,1509.0,182.0,18.6296,214.0,322.0,2.64198,367.0,120.512,8.0,4.0,3.0,6.0,66.0,1.0,22.0,61.0,180.0,12.0,45.0,0.0,0.0,15.0,6.0,56.0,64.0,19.2708,0.0672433,0.158898,8.39042,0.239233
0,19,1,210,2,0.101064,9,57,9,0.135417,0.158537,26,26,1,4,4,55,9,2,3,11,18,0.0,0.158974,31,5,0,5,0.158974,31,3,4,0,0,1,164,192,69,9,4,2,7,3,4,0,55,126,55,28,1,164,192,69,9,4,2,7,3,4,0,55,126,55,28,1,10.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,15.0,5.0,0.0,3.0,182.0,53.0,12.1333,92.0,54.0,6.13333,90.0,52.0,6.0,169.571,34.5275,6.0,4.0,1.0,5.0,15.0,0.0,4.0,61.0,146.0,6.0,45.0,0.0,0.0,3.0,3.0,34.0,46.0,12.7087,0.040186,0.138954,8.21217,0.179479
0,36,1,307,2,0.803506,5,90,20,0.783088,0.809886,213,213,1,5,3,96,26,1,1,30,52,0.0,0.0223048,6,0,0,19,0.0223048,6,2,2,0,0,1,263,272,69,3,1,0,22,0,18,0,65,261,61,40,0,263,272,69,3,1,0,22,0,18,0,65,261,61,40,0,8.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,8.0,317.0,98.0,11.7407,91.0,35.0,3.37037,226.0,63.0,8.37037,248.571,58.6223,5.0,2.0,1.0,5.0,36.0,0.0,1.0,68.0,124.0,9.0,33.0,0.0,0.0,0.0,5.0,30.0,44.0,11.2897,0.0307847,0.147945,8.19532,0.223211
0,21,1,115,2,0.290541,1,7,1,0.168421,0.181818,16,12,1,2,2,25,9,5,7,8,16,0.333333,0.190476,16,13,2,4,0.190476,16,2,3,0,0,2,68,95,56,4,2,1,8,0,5,0,38,61,49,23,0,68,95,56,4,2,1,8,0,5,0,38,61,49,23,0,6.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,60.0,3.0,0.0,7.0,986.0,170.0,16.4333,1102.0,170.0,18.3667,-116.0,35.0,-1.93333,367.0,74.1623,8.0,3.0,2.0,7.0,28.0,0.0,2.0,52.0,69.0,8.0,27.0,0.0,0.0,1.0,5.0,24.0,25.0,7.86064,0.0275474,0.137064,8.10379,0.219378
0,13,1,28,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,1,1,2,5,0.0,0.0714286,1,0,0,3,0.0714286,1,2,2,0,0,1,13,16,69,3,1,0,3,0,2,0,46,4,61,24,0,13,16,69,3,1,0,3,0,2,0,46,4,61,24,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,9.0,4.0,1.28571,9.0,4.0,1.28571,0.0,0.0,0.0,248.571,67.7302,2.0,2.0,1.0,1.0,3.0,0.0,1.0,68.0,11.0,3.0,33.0,0.0,0.0,0.0,2.0,4.0,3.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,15,1,36,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,4,6,2,2,5,0.0,0.173913,4,0,0,2,0.173913,4,3,4,0,0,1,19,22,66,7,1,0,3,0,1,0,51,9,52,25,1,19,22,66,7,1,0,3,0,1,0,51,9,52,25,1,2.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,49.0,4.0,0.0,7.0,497.0,97.0,10.1429,583.0,97.0,11.898,-86.0,19.0,-1.7551,367.0,51.8896,2.0,4.0,1.0,1.0,3.0,0.0,1.0,61.0,17.0,3.0,45.0,0.0,0.0,0.0,1.0,7.0,4.0,5.11213,0.00290785,0.0084493,0.124162,0.00212678
0,26,1,365,2,0.0979792,3,22,3,0.0882353,0.0945946,30,28,3,6,4,116,41,1,1,30,47,0.3,0.144509,50,10,3,7,0.144509,50,2,2,0,0,1,296,340,69,3,1,0,17,0,9,0,60,213,61,31,0,296,340,69,3,1,0,17,0,9,0,60,213,61,31,0,26.0,21.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,65.0,8.0,0.0,8.0,578.0,75.0,8.89231,318.0,84.0,4.89231,260.0,27.0,4.0,248.571,49.5704,16.0,2.0,1.0,16.0,55.0,0.0,1.0,68.0,256.0,11.0,33.0,0.0,0.0,0.0,4.0,60.0,85.0,22.443,0.0339712,0.179938,8.50028,0.292586
0,16,1,78,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,17,6,3,1,4,14,0.0,0.145161,9,0,0,7,0.145161,9,4,5,0,0,1,53,63,69,10,4,3,10,0,6,0,60,24,52,32,1,53,63,69,10,4,3,10,0,6,0,60,24,52,32,1,11.0,10.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,83.0,8.0,0.0,7.0,2960.0,450.0,35.6627,3359.0,450.0,40.4699,-399.0,58.0,-4.80723,367.0,36.1602,1.0,5.0,0.0,1.0,36.0,0.0,4.0,61.0,40.0,9.0,49.0,0.0,0.0,0.0,5.0,14.0,12.0,9.78677,0.00572628,0.13159,8.13472,0.165746
0,21,1,953,2,0.0910781,4,39,7,0.0653805,0.0844444,61,57,8,7,6,282,59,21,190,68,111,0.173913,0.260679,238,119,4,19,0.260679,238,1,1,11,13,1,675,933,68,3,29,3,43,22,22,0,43,425,61,22,0,675,933,68,3,29,3,43,22,22,0,43,425,61,22,0,44.0,40.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,92.0,6.0,0.0,9.0,1830.0,206.0,19.8913,982.0,146.0,10.6739,848.0,205.0,9.21739,248.571,85.3527,27.0,1.0,15.0,24.0,300.0,11.0,29.0,39.0,580.0,25.0,8.0,0.0,0.0,1.0,9.0,157.0,209.0,30.3272,0.246259,0.209223,8.73166,0.364918
0,23,1,164,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,36,16,3,9,21,35,0.1,0.182482,25,14,1,9,0.182482,25,2,2,0,0,1,112,142,12,7,11,7,14,7,9,1,14,73,8,9,1,112,142,12,7,11,7,14,7,9,1,14,73,8,9,1,13.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,9.0,161.0,27.0,4.23684,138.0,21.0,3.63158,23.0,14.0,0.605263,248.143,67.559,13.0,2.0,2.0,12.0,91.0,0.0,11.0,1.0,112.0,14.0,12.0,3.0,2.0,6.0,9.0,50.0,36.0,12.2134,0.024964,0.13521,8.18913,0.174991
0,21,1,63,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,9,7,1,2,13,16,0.25,0.0697674,3,3,1,3,0.0697674,3,0,0,0,0,0,40,43,2,1,2,1,3,0,3,0,3,27,0,3,0,40,43,2,1,2,1,3,0,3,0,3,27,0,3,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,5.0,23.0,9.0,2.09091,16.0,4.0,1.45455,7.0,7.0,0.636364,248.143,154.36,8.0,1.0,1.0,7.0,6.0,0.0,2.0,0.0,37.0,4.0,8.0,2.0,0.0,0.0,4.0,20.0,9.0,6.63337,0.0109936,0.12672,8.05657,0.172517
0,16,1,135,2,0.355752,11,61,11,0.391667,0.419048,47,44,1,2,2,31,8,7,6,11,18,0.0,0.137097,17,0,0,6,0.137097,17,4,5,0,0,1,107,120,76,10,3,1,7,2,5,0,65,67,60,35,1,107,120,76,10,3,1,7,2,5,0,65,67,60,35,1,10.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,48.0,6.0,0.0,8.0,490.0,54.0,10.2083,539.0,74.0,11.2292,-49.0,52.0,-1.02083,329.143,136.203,7.0,5.0,1.0,6.0,10.0,0.0,3.0,69.0,100.0,5.0,54.0,0.0,0.0,3.0,3.0,31.0,25.0,15.52,0.0455234,0.159205,8.30577,0.232591
0,20,1,47,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,5,5,1,1,4,9,0.0,0.208333,5,3,0,4,0.208333,5,4,5,0,0,1,19,28,74,10,1,1,5,0,3,0,63,6,58,33,1,19,28,74,10,1,1,5,0,3,0,63,6,58,33,1,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.571,0.0,2.0,5.0,0.0,2.0,6.0,0.0,1.0,69.0,13.0,4.0,54.0,1.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
0,38,1,282,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,48,41,3,5,36,44,0.333333,0.144279,29,11,1,2,0.15261,38,0,0,0,0,0,172,206,8,1,8,1,8,0,2,0,8,120,0,2,0,211,245,8,1,8,1,16,0,10,0,255,140,0,249,0,14.0,13.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,72.0,9.0,0.0,9.0,1300.0,434.0,18.0556,1296.0,434.0,18.0,4.0,128.0,0.0555556,346.571,53.8768,26.0,1.0,2.0,25.0,21.0,0.0,8.0,0.0,162.0,7.0,8.0,0.0,0.0,8.0,2.0,61.0,37.0,9.38026,0.00474418,0.139236,8.13835,0.209959
0,19,1,115,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,31,18,1,1,12,20,0.166667,0.168539,15,11,1,5,0.168539,15,2,2,0,0,1,74,97,69,3,1,0,8,0,5,0,51,55,61,27,0,74,97,69,3,1,0,8,0,5,0,51,55,61,27,0,4.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,22.0,4.0,0.0,8.0,105.0,23.0,4.77273,66.0,23.0,3.0,39.0,19.0,1.77273,248.571,69.2898,4.0,2.0,1.0,4.0,21.0,0.0,1.0,68.0,67.0,7.0,33.0,0.0,0.0,0.0,4.0,18.0,25.0,10.0398,0.0127751,0.140319,8.15627,0.209527
0,19,1,293,2,0.166951,4,24,7,0.149091,0.175966,41,41,1,3,3,60,7,7,7,14,24,0.125,0.110266,29,6,1,7,0.110266,29,3,4,0,0,1,234,275,80,9,15,2,10,13,7,0,58,149,65,31,1,234,275,80,9,15,2,10,13,7,0,58,149,65,31,1,11.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,82.0,7.0,0.0,8.0,2577.0,325.0,31.4268,2733.0,325.0,33.3293,-156.0,81.0,-1.90244,367.0,77.5985,7.0,4.0,1.0,6.0,28.0,0.0,15.0,61.0,214.0,8.0,45.0,0.0,0.0,10.0,5.0,47.0,53.0,12.566,0.0182439,0.1376,8.20489,0.177692
0,18,1,109,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,38,14,1,1,13,19,0.333333,0.214286,18,12,2,4,0.214286,18,2,2,0,0,1,66,92,69,3,1,0,6,0,5,0,49,51,61,27,0,66,92,69,3,1,0,6,0,5,0,49,51,61,27,0,2.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,18.0,4.0,0.0,7.0,64.0,14.0,3.55556,33.0,10.0,1.83333,31.0,12.0,1.72222,248.571,58.0045,5.0,2.0,1.0,5.0,10.0,0.0,1.0,68.0,69.0,5.0,33.0,0.0,0.0,0.0,4.0,30.0,35.0,7.90701,0.00579704,0.0119255,0.187868,0.00222681
