McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,0,5,36,63,572,2717,79,1.0,0.0,36.0,2.0,0.0,2.0,310.0,0
5,0,0,10,55,85,573,2718,80,5.0,0.0,55.0,2.0,0.0,2.0,310.0,0
5,0,0,9,51,80,574,2719,80,5.0,0.0,51.0,2.0,0.0,2.0,310.0,0
4,0,0,8,46,74,575,2720,80,4.0,0.0,46.0,2.0,0.0,2.0,310.0,0
1,0,1,2,6,32,576,2721,81,1.0,0.0,6.0,2.0,0.0,2.0,310.0,0
1,0,1,5,30,62,577,2722,81,1.0,0.0,30.0,6.0,0.0,5.0,5350.0,0
5,0,2,3,92,132,578,2723,81,5.0,0.0,92.0,8.0,0.0,6.0,5350.0,0
1,0,1,2,11,36,579,2724,81,1.0,0.0,11.0,2.0,0.0,2.0,310.0,0
15,0,1,0,132,174,580,2725,81,15.0,0.0,132.0,28.0,0.0,8.0,505.0,0
1,0,2,0,9,50,582,2726,83,1.0,0.0,9.0,3.0,0.0,2.0,1296.0,0
4,0,1,8,77,118,583,2727,83,4.0,0.0,77.0,9.0,0.0,4.0,412.0,0
1,0,1,2,16,46,584,2728,83,1.0,0.0,16.0,16.0,0.0,7.0,505.0,0
25,0,1,3,230,306,585,2729,83,25.0,0.0,230.0,31.0,0.0,10.0,505.0,0
3,0,1,3,25,56,586,2730,83,3.0,0.0,25.0,2.0,0.0,2.0,310.0,0
8,0,1,3,73,108,587,2731,83,8.0,0.0,73.0,4.0,0.0,2.0,1296.0,0
8,0,1,7,73,109,588,2732,83,8.0,0.0,73.0,2.0,0.0,2.0,310.0,0
1,0,1,1,5,30,589,2733,83,1.0,0.0,5.0,2.0,0.0,2.0,310.0,0
8,0,1,2,56,98,590,2734,83,8.0,0.0,56.0,18.0,0.0,6.0,5350.0,0
1,0,1,5,28,61,593,2735,85,1.0,0.0,28.0,2.0,0.0,2.0,310.0,0
8,0,1,6,91,135,594,2736,85,8.0,0.0,91.0,3.0,0.0,2.0,1296.0,0
2,0,1,7,53,87,595,2737,85,2.0,0.0,53.0,2.0,0.0,2.0,310.0,0
1,0,1,4,9,37,597,2738,85,1.0,0.0,9.0,2.0,0.0,2.0,310.0,0
10,0,4,11,126,197,596,2739,85,10.0,0.0,126.0,4.0,0.0,3.0,2319.0,0
1,0,1,1,8,30,598,2740,86,1.0,0.0,8.0,2.0,0.0,1.0,2319.0,0
7,0,0,9,128,166,416,2741,54,7.0,0.0,128.0,1.0,0.0,1.0,1296.0,0
1,0,1,3,21,49,417,2742,54,1.0,0.0,21.0,2.0,0.0,2.0,310.0,0
10,0,0,8,67,102,418,2743,54,10.0,0.0,67.0,2.0,0.0,2.0,310.0,0
5,0,1,3,34,63,419,2744,54,5.0,0.0,34.0,2.0,0.0,2.0,310.0,0
1,0,1,1,8,34,420,2745,54,1.0,0.0,8.0,2.0,0.0,2.0,310.0,0
16,0,1,12,237,309,421,2746,54,16.0,0.0,237.0,20.0,0.0,6.0,505.0,1
2,0,2,2,24,58,422,2747,54,2.0,0.0,24.0,2.0,0.0,2.0,310.0,0
4,0,1,5,42,77,423,2748,54,4.0,0.0,42.0,2.0,0.0,2.0,310.0,0
3,0,0,5,138,192,424,2749,54,3.0,0.0,138.0,15.0,0.0,4.0,1296.0,0
22,0,0,10,168,215,425,2750,54,22.0,0.0,168.0,2.0,0.0,2.0,310.0,0
4,0,1,17,123,172,426,2751,54,4.0,0.0,123.0,16.0,0.0,7.0,2319.0,0
1,0,1,1,5,30,427,2752,54,1.0,0.0,5.0,2.0,0.0,2.0,310.0,0
1,0,0,2,17,40,428,2753,54,1.0,0.0,17.0,1.0,0.0,1.0,1296.0,0
1,0,0,2,22,51,433,2754,56,1.0,0.0,22.0,4.0,0.0,4.0,533.0,0
1,0,0,3,36,71,445,2755,59,1.0,0.0,36.0,4.0,0.0,4.0,5350.0,0
3,0,0,4,262,354,446,2756,59,3.0,0.0,262.0,26.0,0.0,9.0,5350.0,0
1,0,0,4,21,47,447,2757,59,1.0,0.0,21.0,4.0,0.0,1.0,5350.0,0
5,0,0,4,102,156,456,2758,63,5.0,0.0,102.0,10.0,0.0,7.0,257.0,0
28,0,1,35,340,416,471,2759,66,28.0,0.0,340.0,7.0,0.0,4.0,5350.0,0
1,0,0,2,48,82,472,2760,66,1.0,0.0,48.0,3.0,0.0,2.0,5350.0,0
1,0,0,3,57,101,473,2761,66,1.0,0.0,57.0,3.0,0.0,2.0,5350.0,0
1,0,0,4,43,85,494,2762,68,1.0,0.0,43.0,6.0,0.0,3.0,5350.0,0
1,0,0,2,36,71,495,2763,68,1.0,0.0,36.0,6.0,0.0,3.0,5350.0,0
1,0,0,3,56,94,496,2764,68,1.0,0.0,56.0,8.0,0.0,2.0,5350.0,0
2,0,1,1,180,254,497,2765,68,2.0,0.0,180.0,45.0,0.0,8.0,5350.0,0
12,0,1,4,217,265,498,2766,68,12.0,0.0,217.0,23.0,0.0,9.0,5350.0,1
4,0,1,6,96,140,499,2767,68,4.0,0.0,96.0,3.0,0.0,3.0,5350.0,0
3,0,2,0,57,132,500,2768,68,3.0,0.0,57.0,7.0,0.0,5.0,5350.0,0
1,0,0,6,127,188,501,2769,68,1.0,0.0,127.0,26.0,0.0,4.0,5350.0,0
1,0,0,2,33,62,512,2770,70,1.0,0.0,33.0,4.0,0.0,2.0,5350.0,0
1,0,1,4,67,111,522,2771,72,1.0,0.0,67.0,5.0,0.0,3.0,505.0,0
1,0,0,5,89,117,523,2772,72,1.0,0.0,89.0,14.0,0.0,6.0,1296.0,0
1,0,1,11,167,203,524,2773,72,1.0,0.0,167.0,24.0,0.0,5.0,1296.0,0
51,0,1,26,713,833,525,2774,72,51.0,0.0,713.0,41.0,0.0,8.0,5350.0,0
27,0,1,19,414,560,526,2775,72,27.0,0.0,414.0,21.0,0.0,8.0,5350.0,0
2,0,1,3,45,78,527,2776,72,2.0,0.0,45.0,2.0,0.0,2.0,310.0,0
2,0,0,5,138,194,528,2777,72,2.0,0.0,138.0,13.0,0.0,3.0,1296.0,0
1,0,0,5,131,170,529,2778,72,1.0,0.0,131.0,7.0,0.0,4.0,1636.0,0
1,0,0,8,174,247,544,2779,74,1.0,0.0,174.0,21.0,0.0,5.0,1296.0,0
1,0,0,4,75,131,545,2780,74,1.0,0.0,75.0,12.0,0.0,5.0,1296.0,0
2,0,0,3,15,38,546,2781,74,2.0,0.0,15.0,4.0,0.0,3.0,1296.0,0
3,0,2,5,145,227,556,2782,76,3.0,0.0,145.0,23.0,0.0,4.0,5350.0,0
1,0,1,4,130,194,557,2783,76,1.0,0.0,130.0,6.0,0.0,1.0,1296.0,0
1,0,0,3,77,119,558,2784,76,1.0,0.0,77.0,22.0,0.0,4.0,5350.0,0
12,0,0,7,59,89,565,2785,78,12.0,0.0,59.0,6.0,0.0,3.0,5350.0,0
15,0,0,9,208,275,566,2786,78,15.0,0.0,208.0,2.0,0.0,2.0,310.0,0
1,0,0,1,4,26,567,2787,78,1.0,0.0,4.0,2.0,0.0,2.0,310.0,0
6,0,0,11,212,289,568,2788,78,6.0,0.0,212.0,4.0,0.0,2.0,1296.0,0
1,0,0,4,55,88,581,2789,82,1.0,0.0,55.0,3.0,0.0,3.0,2472.0,0
1,0,0,2,29,58,591,2790,84,1.0,0.0,29.0,6.0,0.0,2.0,5350.0,0
6,0,2,14,134,204,599,2791,87,6.0,0.0,134.0,22.0,0.0,9.0,665.0,0
9,0,1,4,69,135,600,2792,87,9.0,0.0,69.0,8.0,0.0,6.0,310.0,0
16,0,1,132,655,847,601,2793,87,16.0,0.0,655.0,29.0,0.0,10.0,5350.0,0
12,0,1,6,269,354,602,2794,87,12.0,0.0,269.0,111.0,0.0,14.0,1296.0,0
1,0,0,5,20,44,603,2795,87,1.0,0.0,20.0,6.0,0.0,5.0,310.0,0
1,0,0,2,12,35,604,2796,87,1.0,0.0,12.0,4.0,0.0,2.0,310.0,0
19,0,3,129,762,972,605,2797,87,19.0,0.0,762.0,34.0,0.0,13.0,5350.0,0
1,0,0,2,8,31,606,2798,87,1.0,0.0,8.0,6.0,0.0,5.0,310.0,0
1,0,1,6,38,71,607,2799,87,1.0,0.0,38.0,7.0,0.0,5.0,310.0,0
3,0,0,5,39,65,608,2800,87,3.0,0.0,39.0,4.0,0.0,3.0,2319.0,0
1,0,0,2,5,26,609,2801,87,1.0,0.0,5.0,4.0,0.0,2.0,310.0,0
1,0,0,2,7,30,610,2802,87,1.0,0.0,7.0,6.0,0.0,5.0,310.0,0
14,0,2,12,243,300,611,2803,87,14.0,0.0,243.0,20.0,0.0,12.0,5350.0,0
4,0,1,17,104,152,612,2804,87,4.0,0.0,104.0,16.0,0.0,6.0,5350.0,0
1,0,0,4,7,30,613,2805,87,1.0,0.0,7.0,13.0,0.0,7.0,310.0,0
16,0,0,21,195,245,614,2806,87,16.0,0.0,195.0,25.0,0.0,9.0,2319.0,0
1,0,1,1,11,37,615,2807,87,1.0,0.0,11.0,4.0,0.0,2.0,310.0,0
1,0,0,6,43,71,616,2808,87,1.0,0.0,43.0,19.0,0.0,7.0,1296.0,0
1,0,0,2,7,30,617,2809,87,1.0,0.0,7.0,10.0,0.0,7.0,5350.0,0
43,0,1,19,626,775,618,2810,87,43.0,0.0,626.0,141.0,0.0,18.0,1296.0,0
1,0,0,5,20,44,619,2811,87,1.0,0.0,20.0,3.0,0.0,3.0,310.0,0
34,0,3,10,428,550,620,2812,87,34.0,0.0,428.0,59.0,0.0,12.0,5350.0,0
1,0,0,2,6,28,621,2813,87,1.0,0.0,6.0,5.0,0.0,4.0,2319.0,0
1,0,1,1,8,32,622,2814,87,1.0,0.0,8.0,7.0,0.0,4.0,5350.0,0
2,0,1,4,43,73,623,2815,87,2.0,0.0,43.0,7.0,0.0,5.0,310.0,0
1,0,0,2,12,34,624,2816,87,1.0,0.0,12.0,3.0,0.0,3.0,310.0,0
4,0,0,4,44,72,625,2817,87,4.0,0.0,44.0,11.0,0.0,7.0,5350.0,0
1,0,0,3,7,30,652,2818,89,1.0,0.0,7.0,4.0,0.0,1.0,1296.0,0
11,0,1,5,194,247,653,2819,90,11.0,0.0,194.0,14.0,0.0,6.0,5350.0,0
1,0,1,2,10,36,654,2820,90,1.0,0.0,10.0,4.0,0.0,3.0,5350.0,0
5,0,0,4,59,86,655,2821,90,5.0,0.0,59.0,4.0,0.0,3.0,5350.0,0
3,0,0,4,41,69,656,2822,90,3.0,0.0,41.0,4.0,0.0,3.0,5350.0,0
5,0,0,4,38,63,626,2823,88,5.0,0.0,38.0,6.0,0.0,5.0,310.0,0
4,0,0,5,37,65,628,2824,88,4.0,0.0,37.0,3.0,0.0,3.0,310.0,0
2,0,0,3,19,43,629,2825,88,2.0,0.0,19.0,4.0,0.0,4.0,310.0,0
1,0,0,2,8,29,630,2826,88,1.0,0.0,8.0,3.0,0.0,3.0,310.0,0
3,0,1,4,40,76,631,2827,88,3.0,0.0,40.0,6.0,0.0,4.0,310.0,0
1,0,0,3,34,64,632,2828,88,1.0,0.0,34.0,4.0,0.0,3.0,2319.0,0
2,0,0,6,125,157,633,2829,88,2.0,0.0,125.0,54.0,0.0,13.0,1296.0,0
1,0,0,5,9,34,634,2830,88,1.0,0.0,9.0,8.0,0.0,5.0,310.0,0
1,0,0,3,12,34,635,2831,88,1.0,0.0,12.0,4.0,0.0,4.0,310.0,0
2,0,0,4,170,215,636,2832,88,2.0,0.0,170.0,54.0,0.0,12.0,1296.0,0
4,0,0,7,64,97,637,2833,88,4.0,0.0,64.0,3.0,0.0,3.0,310.0,0
8,0,0,2,76,105,638,2834,88,8.0,0.0,76.0,16.0,0.0,8.0,310.0,0
1,0,0,2,6,28,639,2835,88,1.0,0.0,6.0,5.0,0.0,4.0,310.0,0
3,0,1,27,279,353,640,2836,88,3.0,0.0,279.0,4.0,0.0,3.0,5350.0,0
17,0,0,10,353,492,641,2837,88,17.0,0.0,353.0,7.0,0.0,5.0,5350.0,0
1,0,0,3,6,28,642,2838,88,1.0,0.0,6.0,4.0,0.0,4.0,310.0,0
3,0,0,2,88,128,643,2839,88,3.0,0.0,88.0,8.0,0.0,4.0,1296.0,0
6,0,0,5,319,442,644,2840,88,6.0,0.0,319.0,20.0,0.0,8.0,5350.0,0
1,0,0,0,22,45,645,2841,88,1.0,0.0,22.0,7.0,0.0,6.0,310.0,0
15,0,0,19,381,466,646,2842,88,15.0,0.0,381.0,34.0,0.0,9.0,5350.0,0
1,0,0,2,16,46,647,2843,88,1.0,0.0,16.0,9.0,0.0,6.0,310.0,0
5,0,0,2,35,58,648,2844,88,5.0,0.0,35.0,5.0,0.0,4.0,310.0,0
2,0,0,3,28,54,649,2845,88,2.0,0.0,28.0,10.0,0.0,5.0,1296.0,0
1,0,0,2,22,56,650,2846,88,1.0,0.0,22.0,4.0,0.0,3.0,5350.0,0
2,0,0,2,111,154,657,2847,91,2.0,0.0,111.0,11.0,0.0,6.0,5350.0,0
4,0,1,20,221,297,658,2848,91,4.0,0.0,221.0,17.0,0.0,7.0,5350.0,0
6,0,0,4,129,165,661,2849,92,6.0,0.0,129.0,25.0,0.0,8.0,533.0,0
1,0,1,0,39,74,662,2850,92,1.0,0.0,39.0,9.0,0.0,5.0,533.0,0
14,0,0,2,172,211,663,2851,92,14.0,0.0,172.0,12.0,0.0,6.0,2319.0,0
3,0,0,4,25,50,660,2852,92,3.0,0.0,25.0,2.0,0.0,2.0,310.0,0
1,0,0,1,19,47,664,2853,92,1.0,0.0,19.0,13.0,0.0,5.0,2319.0,0
5,0,0,13,141,186,667,2854,94,5.0,0.0,141.0,19.0,0.0,7.0,2319.0,0
1,0,0,9,79,117,668,2855,94,1.0,0.0,79.0,10.0,0.0,5.0,2319.0,0
1,0,0,3,10,33,669,2856,94,1.0,0.0,10.0,2.0,0.0,2.0,828.0,0
1,0,0,2,8,30,670,2857,94,1.0,0.0,8.0,4.0,0.0,4.0,828.0,0
14,0,0,0,89,117,671,2858,94,14.0,0.0,89.0,5.0,0.0,4.0,828.0,0
1,0,0,1,107,140,672,2859,94,1.0,0.0,107.0,7.0,0.0,4.0,1636.0,0
1,0,0,3,15,39,673,2860,94,1.0,0.0,15.0,2.0,0.0,2.0,310.0,0
5,0,0,7,72,104,674,2861,94,5.0,0.0,72.0,2.0,0.0,1.0,533.0,0
1,0,0,0,25,49,675,2862,94,1.0,0.0,25.0,5.0,0.0,2.0,828.0,0
1,0,0,0,6,29,676,2863,94,1.0,0.0,6.0,2.0,0.0,2.0,310.0,0
7,0,1,3,68,105,677,2864,94,7.0,0.0,68.0,3.0,0.0,2.0,828.0,0
13,0,0,0,196,248,678,2865,94,13.0,0.0,196.0,5.0,0.0,4.0,5350.0,0
16,0,0,0,180,216,679,2866,94,16.0,0.0,180.0,14.0,0.0,5.0,5350.0,0
10,0,0,0,134,175,680,2867,94,10.0,0.0,134.0,4.0,0.0,4.0,828.0,0
15,0,0,3,116,146,681,2868,94,15.0,0.0,116.0,4.0,0.0,4.0,828.0,0
1,0,0,0,25,49,682,2869,94,1.0,0.0,25.0,5.0,0.0,2.0,828.0,0
35,0,0,0,338,392,683,2870,94,35.0,0.0,338.0,6.0,0.0,4.0,828.0,0
1,0,0,3,11,34,684,2871,94,1.0,0.0,11.0,4.0,0.0,4.0,828.0,0
1,0,0,0,12,36,685,2872,94,1.0,0.0,12.0,4.0,0.0,4.0,828.0,0
10,0,0,0,238,292,686,2873,94,10.0,0.0,238.0,11.0,0.0,6.0,2319.0,0
1,0,0,0,25,49,687,2874,94,1.0,0.0,25.0,3.0,0.0,2.0,828.0,0
25,0,1,4,198,253,688,2875,94,25.0,0.0,198.0,7.0,0.0,3.0,828.0,0
9,0,0,5,63,91,689,2876,94,9.0,0.0,63.0,2.0,0.0,2.0,1636.0,0
5,0,0,0,49,76,690,2877,94,5.0,0.0,49.0,3.0,0.0,2.0,828.0,0
2,0,0,4,30,56,705,2878,96,2.0,0.0,30.0,3.0,0.0,3.0,1636.0,0
7,0,0,2,113,161,706,2879,96,7.0,0.0,113.0,6.0,0.0,4.0,2319.0,0
18,0,0,0,239,294,707,2880,96,18.0,0.0,239.0,11.0,0.0,5.0,828.0,0
4,0,0,3,102,137,708,2881,96,4.0,0.0,102.0,36.0,0.0,6.0,533.0,0
1,0,0,4,28,53,709,2882,96,1.0,0.0,28.0,5.0,0.0,2.0,224.0,0
1,0,0,5,32,60,710,2883,96,1.0,0.0,32.0,2.0,0.0,2.0,1636.0,0
3,0,0,4,39,67,711,2884,96,3.0,0.0,39.0,4.0,0.0,3.0,533.0,0
7,0,0,3,122,159,712,2885,96,7.0,0.0,122.0,7.0,0.0,4.0,224.0,0
10,0,0,4,97,130,713,2886,96,10.0,0.0,97.0,3.0,0.0,2.0,2319.0,0
5,0,0,3,88,121,714,2887,96,5.0,0.0,88.0,4.0,0.0,2.0,224.0,0
3,0,0,2,62,91,715,2888,96,3.0,0.0,62.0,2.0,0.0,1.0,533.0,0
1,0,0,4,27,52,716,2889,96,1.0,0.0,27.0,2.0,0.0,1.0,533.0,0
1,0,0,4,30,55,717,2890,96,1.0,0.0,30.0,2.0,0.0,2.0,1636.0,0
1,0,0,0,5,26,718,2891,96,1.0,0.0,5.0,2.0,0.0,2.0,310.0,0
40,0,0,0,413,469,719,2892,96,40.0,0.0,413.0,15.0,0.0,7.0,2319.0,0
3,0,0,0,90,132,720,2893,96,3.0,0.0,90.0,4.0,0.0,3.0,505.0,0
2,0,0,4,32,59,721,2894,96,2.0,0.0,32.0,6.0,0.0,3.0,5350.0,0
1,0,0,3,6,28,722,2895,96,1.0,0.0,6.0,4.0,0.0,4.0,1636.0,0
4,0,0,4,56,83,723,2896,96,4.0,0.0,56.0,4.0,0.0,4.0,1636.0,0
1,0,0,2,29,54,724,2897,96,1.0,0.0,29.0,2.0,0.0,2.0,1636.0,0
1,0,0,2,5,26,725,2898,96,1.0,0.0,5.0,1.0,0.0,1.0,828.0,0
2,0,0,0,101,141,726,2899,96,2.0,0.0,101.0,13.0,0.0,6.0,2319.0,0
8,0,0,0,90,127,727,2900,96,8.0,0.0,90.0,8.0,0.0,6.0,828.0,0
8,0,0,1,84,110,728,2901,96,8.0,0.0,84.0,5.0,0.0,4.0,828.0,0
2,0,0,4,28,54,741,2902,98,2.0,0.0,28.0,2.0,0.0,2.0,310.0,0
1,0,0,3,38,64,742,2903,98,1.0,0.0,38.0,13.0,0.0,4.0,533.0,0
5,0,0,3,68,97,743,2904,98,5.0,0.0,68.0,10.0,0.0,5.0,828.0,0
2,0,0,3,27,53,744,2905,98,2.0,0.0,27.0,2.0,0.0,2.0,310.0,0
1,0,0,0,74,107,745,2906,98,1.0,0.0,74.0,12.0,0.0,5.0,2319.0,0
13,0,0,0,141,179,747,2907,100,13.0,0.0,141.0,11.0,0.0,6.0,1296.0,0
7,0,0,0,57,83,748,2908,100,7.0,0.0,57.0,5.0,0.0,5.0,1636.0,0
2,0,0,3,51,77,749,2909,100,2.0,0.0,51.0,2.0,0.0,2.0,310.0,0
2,0,0,2,24,48,750,2910,100,2.0,0.0,24.0,2.0,0.0,2.0,310.0,0
7,0,1,4,71,105,752,2911,101,7.0,0.0,71.0,7.0,0.0,3.0,828.0,0
1,0,0,4,24,49,753,2912,101,1.0,0.0,24.0,4.0,0.0,4.0,1636.0,0
4,0,0,5,43,71,754,2913,101,4.0,0.0,43.0,5.0,0.0,2.0,533.0,0
2,0,0,3,30,53,755,2914,102,2.0,0.0,30.0,3.0,0.0,2.0,224.0,0
1,0,0,4,24,49,756,2915,102,1.0,0.0,24.0,4.0,0.0,4.0,1636.0,0
1,0,0,2,20,43,758,2916,103,1.0,0.0,20.0,6.0,0.0,2.0,1636.0,0
5,0,0,3,46,76,759,2917,104,5.0,0.0,46.0,4.0,0.0,3.0,505.0,0
2,0,0,3,27,53,760,2918,104,2.0,0.0,27.0,2.0,0.0,2.0,310.0,0
6,0,0,0,66,97,761,2919,104,6.0,0.0,66.0,2.0,0.0,2.0,310.0,0
3,0,0,2,27,53,762,2920,104,3.0,0.0,27.0,3.0,0.0,3.0,236.0,0
6,0,0,3,58,88,763,2921,104,6.0,0.0,58.0,5.0,0.0,4.0,5350.0,0
1,0,0,2,45,74,764,2922,104,1.0,0.0,45.0,6.0,0.0,5.0,5350.0,0
1,0,0,2,22,45,765,2923,104,1.0,0.0,22.0,5.0,0.0,4.0,828.0,0
1,0,98,43,348,611,769,2924,106,1.0,0.0,348.0,28.0,0.0,6.0,2319.0,0
11,0,0,23,448,537,770,2925,106,11.0,0.0,448.0,24.0,0.0,7.0,2319.0,0
6,0,0,6,61,90,771,2926,106,6.0,0.0,61.0,4.0,0.0,4.0,2319.0,0
1,0,0,5,12,37,772,2927,106,1.0,0.0,12.0,2.0,0.0,2.0,505.0,0
5,0,0,6,67,98,773,2928,106,5.0,0.0,67.0,2.0,0.0,2.0,505.0,0
1,0,0,6,39,67,774,2929,106,1.0,0.0,39.0,2.0,0.0,2.0,505.0,0
4,0,0,5,58,86,775,2930,106,4.0,0.0,58.0,3.0,0.0,3.0,828.0,0
4,0,0,5,56,82,779,2931,108,4.0,0.0,56.0,8.0,0.0,3.0,828.0,0
1,0,0,26,137,183,780,2932,108,1.0,0.0,137.0,4.0,0.0,3.0,5350.0,0
1,0,1,10,19,64,781,2933,108,1.0,0.0,19.0,3.0,0.0,2.0,5350.0,0
9,0,1,23,220,282,782,2934,108,9.0,0.0,220.0,16.0,0.0,7.0,2319.0,0
15,0,1,20,214,269,783,2935,108,15.0,0.0,214.0,18.0,0.0,7.0,1296.0,0
1,0,0,13,90,127,784,2936,108,1.0,0.0,90.0,2.0,0.0,2.0,828.0,0
1,0,0,26,144,192,785,2937,108,1.0,0.0,144.0,10.0,0.0,4.0,5350.0,0
1,0,0,3,22,47,786,2938,108,1.0,0.0,22.0,3.0,0.0,3.0,828.0,0
8,0,0,7,86,120,787,2939,108,8.0,0.0,86.0,1.0,0.0,1.0,533.0,0
1,0,0,15,26,61,788,2940,108,1.0,0.0,26.0,7.0,0.0,2.0,5350.0,0
1,0,0,6,29,57,789,2941,108,1.0,0.0,29.0,1.0,0.0,1.0,533.0,0
1,0,0,0,29,55,792,2942,110,1.0,0.0,29.0,2.0,0.0,1.0,533.0,0
28,0,0,6,139,182,793,2943,110,28.0,0.0,139.0,1.0,0.0,1.0,533.0,0
10,0,0,2,87,118,794,2944,110,10.0,0.0,87.0,2.0,0.0,1.0,533.0,0
1,0,0,2,9,31,795,2945,110,1.0,0.0,9.0,1.0,0.0,1.0,533.0,0
1,0,0,5,11,34,796,2946,110,1.0,0.0,11.0,1.0,0.0,1.0,533.0,0
1,0,0,0,7,28,797,2947,110,1.0,0.0,7.0,1.0,0.0,1.0,533.0,0
1,0,0,3,6,28,798,2948,110,1.0,0.0,6.0,1.0,0.0,1.0,533.0,0
1,0,1,2,15,42,802,2949,112,1.0,0.0,15.0,4.0,0.0,3.0,2319.0,0
1,0,1,3,22,51,803,2950,112,1.0,0.0,22.0,8.0,0.0,4.0,2319.0,0
1,0,0,4,21,48,804,2951,113,1.0,0.0,21.0,7.0,0.0,4.0,665.0,0
1,0,0,3,24,49,805,2952,113,1.0,0.0,24.0,4.0,0.0,4.0,236.0,0
2,0,0,0,59,90,806,2953,113,2.0,0.0,59.0,1.0,0.0,1.0,533.0,0
1,0,0,2,6,28,807,2954,113,1.0,0.0,6.0,3.0,0.0,3.0,1296.0,0
11,0,0,8,148,190,808,2955,113,11.0,0.0,148.0,6.0,0.0,3.0,1296.0,0
6,0,0,3,83,113,809,2956,113,6.0,0.0,83.0,12.0,0.0,6.0,665.0,0
1,0,0,0,20,45,810,2957,113,1.0,0.0,20.0,3.0,0.0,2.0,505.0,0
1,0,0,2,25,48,811,2958,113,1.0,0.0,25.0,1.0,0.0,1.0,533.0,0
1,0,0,4,93,139,665,2959,93,1.0,0.0,93.0,10.0,0.0,6.0,5350.0,0
4,0,0,6,116,171,666,2960,93,4.0,0.0,116.0,5.0,0.0,4.0,533.0,0
1,0,1,19,219,338,691,2961,95,1.0,0.0,219.0,8.0,0.0,4.0,828.0,0
17,0,0,34,412,487,692,2962,95,17.0,0.0,412.0,26.0,0.0,9.0,5350.0,0
1,0,1,7,71,133,693,2963,95,1.0,0.0,71.0,4.0,0.0,3.0,828.0,0
1,0,1,8,90,162,694,2964,95,1.0,0.0,90.0,5.0,0.0,4.0,828.0,0
2,0,0,6,70,126,695,2965,95,2.0,0.0,70.0,4.0,0.0,3.0,5350.0,0
4,0,0,26,330,524,697,2966,95,4.0,0.0,330.0,12.0,0.0,5.0,5350.0,0
1,0,1,7,71,133,698,2967,95,1.0,0.0,71.0,6.0,0.0,3.0,828.0,0
1,0,1,34,440,674,699,2968,95,1.0,0.0,440.0,8.0,0.0,5.0,5350.0,0
3,0,0,14,261,317,700,2969,95,3.0,0.0,261.0,13.0,0.0,5.0,5350.0,0
1,0,1,50,731,1102,701,2970,95,1.0,0.0,731.0,10.0,0.0,5.0,5350.0,0
1,0,1,7,71,133,702,2971,95,1.0,0.0,71.0,6.0,0.0,3.0,828.0,0
1,0,0,15,245,392,703,2972,95,1.0,0.0,245.0,5.0,0.0,2.0,1636.0,0
1,0,0,9,85,143,704,2973,95,1.0,0.0,85.0,2.0,0.0,2.0,1636.0,0
15,0,0,2,434,527,729,2974,97,15.0,0.0,434.0,25.0,0.0,8.0,2319.0,0
11,0,0,32,784,1044,730,2975,97,11.0,0.0,784.0,47.0,0.0,9.0,2319.0,0
3,0,0,8,201,263,731,2976,97,3.0,0.0,201.0,2.0,0.0,1.0,533.0,0
2,0,0,4,175,241,732,2977,97,2.0,0.0,175.0,4.0,0.0,3.0,5350.0,0
3,0,0,5,110,172,733,2978,97,3.0,0.0,110.0,3.0,0.0,2.0,5350.0,0
1,0,0,22,113,155,734,2979,97,1.0,0.0,113.0,8.0,0.0,5.0,2319.0,0
1,0,0,33,666,944,735,2980,97,1.0,0.0,666.0,11.0,0.0,5.0,5350.0,0
1,0,0,2,37,71,736,2981,97,1.0,0.0,37.0,4.0,0.0,4.0,1636.0,0
1,0,0,4,69,117,737,2982,97,1.0,0.0,69.0,3.0,0.0,3.0,1296.0,0
1,0,0,3,54,89,738,2983,97,1.0,0.0,54.0,6.0,0.0,5.0,5350.0,0
3,0,0,10,330,403,746,2984,99,3.0,0.0,330.0,14.0,0.0,7.0,2319.0,0
1,0,0,2,63,100,766,2985,105,1.0,0.0,63.0,6.0,0.0,4.0,5350.0,0
1,0,0,2,23,51,767,2986,105,1.0,0.0,23.0,4.0,0.0,3.0,5350.0,0
3,0,0,5,96,138,768,2987,105,3.0,0.0,96.0,13.0,0.0,7.0,5350.0,0
27,0,0,10,327,388,776,2988,107,27.0,0.0,327.0,21.0,0.0,5.0,5350.0,0
2,0,0,6,88,138,777,2989,107,2.0,0.0,88.0,8.0,0.0,4.0,5350.0,0
7,0,0,10,124,189,778,2990,107,7.0,0.0,124.0,5.0,0.0,4.0,828.0,0
1,0,0,3,97,138,790,2991,109,1.0,0.0,97.0,8.0,0.0,3.0,533.0,0
28,0,0,37,469,550,791,2992,109,28.0,0.0,469.0,13.0,0.0,5.0,5350.0,0
1,0,0,11,290,391,799,2993,111,1.0,0.0,290.0,1.0,0.0,1.0,533.0,0
10,0,0,6,167,236,800,2994,111,10.0,0.0,167.0,3.0,0.0,2.0,533.0,0
1,0,0,3,15,37,801,2995,111,1.0,0.0,15.0,1.0,0.0,1.0,533.0,0
1,0,0,3,23,59,812,2996,114,1.0,0.0,23.0,1.0,0.0,1.0,533.0,0
